@RELATION activity

@ATTRIBUTE "Absolute Mean (series 0)" numeric
@ATTRIBUTE "Absolute Mean (series 1)" numeric
@ATTRIBUTE "Absolute Mean (series 2)" numeric
@ATTRIBUTE "Absolute Mean (series 3)" numeric
@ATTRIBUTE "Absolute Mean (series 4)" numeric
@ATTRIBUTE "Absolute Mean (series 5)" numeric
@ATTRIBUTE "Maximum (series 0)" numeric
@ATTRIBUTE "Maximum (series 1)" numeric
@ATTRIBUTE "Maximum (series 2)" numeric
@ATTRIBUTE "Maximum (series 3)" numeric
@ATTRIBUTE "Maximum (series 4)" numeric
@ATTRIBUTE "Maximum (series 5)" numeric
@ATTRIBUTE "Mean (series 0)" numeric
@ATTRIBUTE "Mean (series 1)" numeric
@ATTRIBUTE "Mean (series 2)" numeric
@ATTRIBUTE "Mean (series 3)" numeric
@ATTRIBUTE "Mean (series 4)" numeric
@ATTRIBUTE "Mean (series 5)" numeric
@ATTRIBUTE "Median (series 0)" numeric
@ATTRIBUTE "Median (series 1)" numeric
@ATTRIBUTE "Median (series 2)" numeric
@ATTRIBUTE "Median (series 3)" numeric
@ATTRIBUTE "Median (series 4)" numeric
@ATTRIBUTE "Median (series 5)" numeric
@ATTRIBUTE "Minimum (series 0)" numeric
@ATTRIBUTE "Minimum (series 1)" numeric
@ATTRIBUTE "Minimum (series 2)" numeric
@ATTRIBUTE "Minimum (series 3)" numeric
@ATTRIBUTE "Minimum (series 4)" numeric
@ATTRIBUTE "Minimum (series 5)" numeric
@ATTRIBUTE "Range (series 0)" numeric
@ATTRIBUTE "Range (series 1)" numeric
@ATTRIBUTE "Range (series 2)" numeric
@ATTRIBUTE "Range (series 3)" numeric
@ATTRIBUTE "Range (series 4)" numeric
@ATTRIBUTE "Range (series 5)" numeric
@ATTRIBUTE classification {CLASSIFIED/VEHICLE/CAR,CLASSIFIED/IDLE/STANDING,CLASSIFIED/VEHICLE/BUS,CLASSIFIED/WALKING,CLASSIFIED/IDLE/SITTING,CLASSIFIED/WALKING/STAIRS/DOWN,CLASSIFIED/DANCING,CLASSIFIED/WALKING/STAIRS/UP}

@DATA
1.1416622,2.3763251,9.342175,0.5517578,14.3828125,0.78564453,1.4E-45,2.982856,11.223166,2.5625,1.4E-45,2.5,-1.1416622,2.3763251,9.342175,0.5517578,-14.3828125,0.78564453,-1.1304889,2.3699405,9.370799,0.625,-14.3125,0.8125,-1.7978859,1.8932283,7.7363577,-1.8125,-15.8125,-1.1875,1.7978859,1.0896277,3.4868088,4.375,15.8125,3.6875,CLASSIFIED/VEHICLE/CAR
0.9235234,2.364727,9.412086,1.640625,12.931641,0.52490234,1.4E-45,3.0237172,12.067628,3.0625,1.4E-45,2.25,-0.9235234,2.364727,9.412086,1.640625,-12.931641,0.52490234,-0.95342433,2.3699405,9.41166,1.5625,-12.8125,0.5625,-1.484618,1.7842655,7.7363577,-0.125,-14.5625,-1.1875,1.484618,1.2394516,4.33127,3.1875,14.5625,3.4375,CLASSIFIED/VEHICLE/CAR
0.4861824,1.9144034,9.304826,0.2529297,12.09668,0.70654297,1.4E-45,2.3290794,10.882658,2.5625,1.4E-45,1.3125,-0.4861824,1.9144034,9.304826,0.2529297,-12.09668,-0.70654297,-0.4903325,1.9340894,9.302697,0.375,-12.0,-0.6875,-0.980665,1.1441092,7.477571,-2.0625,-13.3125,-2.875,0.980665,1.1849701,3.405087,4.625,13.3125,4.1875,CLASSIFIED/VEHICLE/CAR
1.3445832,2.4075034,9.513281,6.9316406,14.653809,2.2338867,1.4E-45,2.8330324,10.365085,1.5625,1.4E-45,12.375,-1.3445832,2.4075034,9.513281,-6.9316406,-14.653809,2.2338867,-1.3620348,2.4108016,9.547864,-2.3125,-16.0625,1.0625,-1.879608,2.0294318,8.322033,-32.75,-19.5625,-4.125,1.879608,0.80360055,2.0430517,34.3125,19.5625,16.5,CLASSIFIED/VEHICLE/CAR
1.2830796,2.3949463,9.490617,0.42919922,15.580078,1.0820312,1.4E-45,2.9419951,11.427472,1.5625,1.4E-45,3.25,-1.2830796,2.3949463,9.490617,-0.42919922,-15.580078,1.0820312,-1.293933,2.383561,9.438901,-0.375,-15.5625,1.0625,-1.7978859,2.070293,8.362893,-2.0625,-17.3125,-1.4375,1.7978859,0.8717022,3.064579,3.625,17.3125,4.6875,CLASSIFIED/VEHICLE/CAR
1.1896524,2.3831348,9.468908,0.24804688,14.810547,0.7504883,1.4E-45,2.7921712,10.773695,1.8125,1.4E-45,2.5,-1.1896524,2.3831348,9.468908,0.24804688,-14.810547,0.7504883,-1.1849703,2.383561,9.466142,0.375,-14.8125,0.8125,-1.6616824,1.8932283,8.117727,-1.375,-15.8125,-1.4375,1.6616824,0.89894295,2.6559677,3.1875,15.8125,3.9375,CLASSIFIED/VEHICLE/CAR
1.0387647,2.3874981,9.379204,1.1201172,13.678711,0.6274414,1.4E-45,3.0237172,12.067628,3.0625,1.4E-45,2.5,-1.0387647,2.3874981,9.379204,1.1201172,-13.678711,0.6274414,-1.0079057,2.3699405,9.343558,1.125,-13.8125,0.5625,-1.7978859,1.9749504,7.7363577,-1.8125,-15.5625,-1.1875,1.7978859,1.0487667,4.33127,4.875,15.5625,3.6875,CLASSIFIED/VEHICLE/CAR
0.74528855,2.1558447,9.364627,1.3876953,12.222656,0.1015625,1.4E-45,2.7921712,10.528529,3.0625,1.4E-45,2.25,-0.74528855,2.1558447,9.364627,1.3876953,-12.222656,0.1015625,-0.6537767,2.1383946,9.384419,1.375,-12.25,0.0625,-1.484618,1.4709976,8.267551,-0.625,-13.8125,-2.375,1.484618,1.3211737,2.2609777,3.6875,13.8125,4.625,CLASSIFIED/VEHICLE/CAR
1.8249136,9.641081,0.09321428,21.270996,43.595703,21.756836,1.96133,9.697687,0.2860273,1.4E-45,1.4E-45,24.0,1.8249136,9.641081,0.09321428,-21.270996,-43.595703,21.756836,1.7978859,9.643207,0.08172209,-21.25,-43.5625,22.0,1.7297841,9.534244,-0.05448139,-22.75,-45.5625,20.0625,0.23154593,0.16344357,0.3405087,22.75,45.5625,3.9375,CLASSIFIED/IDLE/STANDING
1.7764976,9.650441,0.15918794,21.387207,43.503906,21.60791,1.920469,9.697687,0.29964766,1.4E-45,1.4E-45,23.5,1.7764976,9.650441,0.15918794,-21.387207,-43.503906,21.60791,1.7570249,9.643207,0.14982383,-21.5,-43.5625,21.5,1.6753027,9.534244,0.013620348,-22.75,-44.8125,19.8125,0.2451663,0.16344357,0.2860273,22.75,44.8125,3.6875,CLASSIFIED/IDLE/STANDING
1.8161885,9.653843,0.12769079,21.421875,43.242188,21.821777,1.9749504,9.697687,0.29964766,1.4E-45,1.4E-45,23.5,1.8161885,9.653843,0.12769079,-21.421875,-43.242188,21.821777,1.8115063,9.643207,0.12258313,-21.5,-43.3125,21.75,1.7297841,9.534244,0.013620348,-23.4375,-45.3125,20.3125,0.2451663,0.16344357,0.2860273,23.4375,45.3125,3.1875,CLASSIFIED/IDLE/STANDING
1.9379208,9.632135,0.13822529,20.859863,43.60742,22.06543,2.233737,9.697687,0.313268,1.4E-45,1.4E-45,23.5,1.9379208,9.632135,0.13822529,-20.859863,-43.60742,22.06543,1.9477097,9.643207,0.095342435,-21.0,-43.5625,22.0,1.7297841,9.479762,-0.013620348,-22.75,-45.3125,18.8125,0.50395286,0.21792507,0.32688835,22.75,45.3125,4.6875,CLASSIFIED/IDLE/STANDING
1.9615434,9.640543,0.10747318,20.986816,43.13672,22.299316,2.070293,9.697687,0.32688835,1.4E-45,1.4E-45,24.0,1.9615434,9.640543,0.10747318,-20.986816,-43.13672,22.299316,1.96133,9.643207,0.095342435,-21.0,-43.0625,22.25,1.9068487,9.520623,-0.06810174,-22.5,-44.3125,20.3125,0.16344428,0.17706394,0.3949901,22.5,44.3125,3.6875,CLASSIFIED/IDLE/STANDING
1.9833565,9.591067,0.05128908,21.246094,42.94336,22.66748,2.1792557,9.697687,0.19068487,1.4E-45,1.4E-45,24.9375,1.9833565,9.591067,0.05128908,-21.246094,-42.94336,22.66748,1.96133,9.615966,0.13620348,-21.25,-43.0625,22.75,1.9068487,9.39804,-0.27240697,-23.25,-44.8125,20.75,0.27240705,0.29964733,0.46309185,23.25,44.8125,4.1875,CLASSIFIED/IDLE/STANDING
1.7719226,9.650978,0.15386741,21.213379,43.570312,21.682129,1.9477097,9.697687,0.29964766,1.4E-45,1.4E-45,23.5,1.7719226,9.650978,0.15386741,-21.213379,-43.570312,21.682129,1.7434045,9.643207,0.14982383,-21.25,-43.5625,21.75,1.7297841,9.534244,-0.05448139,-22.5,-44.8125,20.0625,0.21792555,0.16344357,0.35412905,22.5,44.8125,3.4375,CLASSIFIED/IDLE/STANDING
1.7959706,9.65331,0.13130878,21.374023,43.28125,21.688965,1.9749504,9.697687,0.29964766,1.4E-45,1.4E-45,23.5,1.7959706,9.65331,0.13130878,-21.374023,-43.28125,21.688965,1.7842655,9.643207,0.12258313,-21.5,-43.3125,21.5,1.6753027,9.534244,0.040861044,-23.0,-45.3125,19.8125,0.2996477,0.16344357,0.25878662,23.0,45.3125,3.6875,CLASSIFIED/IDLE/STANDING
1.8338513,9.650011,0.1206679,21.267578,43.44922,21.868652,2.0294318,9.697687,0.29964766,1.4E-45,1.4E-45,23.5,1.8338513,9.650011,0.1206679,-21.267578,-43.44922,21.868652,1.8115063,9.643207,0.095342435,-21.25,-43.5625,21.75,1.7297841,9.534244,0.013620348,-23.4375,-45.3125,18.8125,0.2996477,0.16344357,0.2860273,23.4375,45.3125,4.6875,CLASSIFIED/IDLE/STANDING
1.9909124,9.628731,0.13886385,20.807129,43.382812,22.273438,2.233737,9.697687,0.313268,1.4E-45,1.4E-45,24.0,1.9909124,9.628731,0.13886385,-20.807129,-43.382812,22.273438,1.96133,9.643207,0.095342435,-21.0,-43.3125,22.25,1.9068487,9.479762,-0.013620348,-22.5,-45.0625,20.5,0.32688832,0.21792507,0.32688835,22.5,45.0625,3.5,CLASSIFIED/IDLE/STANDING
1.9609044,9.6224575,0.1255627,21.017578,43.11914,22.1958,2.070293,9.697687,0.32688835,1.4E-45,1.4E-45,24.0,1.9609044,9.6224575,0.1255627,-21.017578,-43.11914,22.1958,1.96133,9.615966,0.13620348,-21.0,-43.0625,22.25,1.9068487,9.452521,-0.06810174,-22.25,-44.5625,20.3125,0.16344428,0.24516582,0.3949901,22.25,44.5625,3.6875,CLASSIFIED/IDLE/STANDING
1.9875057,9.591389,0.009364009,21.600586,42.751953,22.970215,2.1792557,9.670447,0.16344418,1.4E-45,1.4E-45,24.9375,1.9875057,9.591389,-0.009364009,-21.600586,-42.751953,22.970215,1.96133,9.615966,-0.027240695,-21.5,-42.8125,23.0,1.8932283,9.39804,-0.27240697,-23.25,-44.8125,20.75,0.28602743,0.27240753,0.43585116,23.25,44.8125,4.1875,CLASSIFIED/IDLE/STANDING
0.7530575,9.754726,1.850452,11.125977,47.683594,32.680664,0.8580819,1.4E-45,2.0294318,1.4E-45,49.6875,1.4E-45,0.7530575,-9.754726,1.850452,-11.125977,47.683594,-32.680664,0.7627395,-9.752169,1.8251266,-11.0,47.6875,-32.5625,0.58567494,-9.861132,1.7706453,-12.6875,45.6875,-34.5,0.27240694,9.861132,0.25878656,12.6875,4.0,34.5,CLASSIFIED/IDLE/STANDING
0.73656356,9.760996,1.923448,10.666016,47.634766,33.31494,0.8580819,1.4E-45,2.0430522,1.4E-45,48.9375,1.4E-45,0.73656356,-9.760996,1.923448,-10.666016,47.634766,-33.31494,0.7354988,-9.752169,1.9477097,-10.75,47.6875,-33.25,0.61291564,-9.888372,1.7842655,-12.25,45.9375,-34.75,0.24516624,9.888372,0.25878668,12.25,3.0,34.75,CLASSIFIED/IDLE/STANDING
0.7665701,9.756323,1.9684594,10.716309,46.97461,32.98828,0.9125633,1.4E-45,2.0294318,1.4E-45,48.1875,1.4E-45,0.7665701,-9.756323,1.9684594,-10.716309,46.97461,-32.98828,0.7491191,-9.765789,1.9885708,-10.5,46.9375,-33.0,0.7218784,-9.874752,1.7978859,-12.4375,45.6875,-34.25,0.19068491,9.874752,0.23154593,12.4375,2.5,34.25,CLASSIFIED/IDLE/STANDING
0.7462463,9.759618,2.0111294,10.696777,47.32422,33.381836,0.9670447,1.4E-45,2.1656353,1.4E-45,48.6875,1.4E-45,0.7462463,-9.759618,2.0111294,-10.696777,47.32422,-33.381836,0.7354988,-9.765789,2.0158114,-10.75,47.4375,-33.5,0.667397,-9.888372,1.8932283,-12.6875,44.6875,-35.25,0.2996477,9.888372,0.27240705,12.6875,4.0,35.25,CLASSIFIED/IDLE/STANDING
0.742096,9.737482,2.0187917,10.896484,47.132812,33.811523,0.8580819,1.4E-45,2.0294318,1.4E-45,49.1875,1.4E-45,0.742096,-9.737482,2.0187917,-10.896484,47.132812,-33.811523,0.7354988,-9.724928,2.0294318,-11.0,47.1875,-33.75,0.5720546,-9.820271,1.9749504,-12.25,44.9375,-35.25,0.28602725,9.820271,0.054481387,12.25,4.25,35.25,CLASSIFIED/IDLE/STANDING
0.77093357,9.780898,1.7784133,11.281738,47.759766,32.260742,0.8036005,1.4E-45,1.9068487,1.4E-45,49.4375,1.4E-45,0.77093357,-9.780898,1.7784133,-11.281738,47.759766,-32.260742,0.7763598,-9.79303,1.7842655,-11.25,47.6875,-32.3125,0.7082581,-9.901993,1.56634,-12.6875,45.6875,-33.75,0.0953424,9.901993,0.3405087,12.6875,3.75,33.75,CLASSIFIED/IDLE/STANDING
0.7351795,9.75313,1.9121691,10.73584,47.70703,33.166504,0.8580819,1.4E-45,2.0430522,1.4E-45,49.6875,1.4E-45,0.7351795,-9.75313,1.9121691,-10.73584,47.70703,-33.166504,0.7491191,-9.752169,1.9068487,-10.75,47.9375,-33.0,0.58567494,-9.874752,1.7842655,-12.4375,45.9375,-34.75,0.27240694,9.874752,0.25878668,12.4375,3.75,34.75,CLASSIFIED/IDLE/STANDING
0.76082444,9.764618,1.9369628,10.667969,47.314453,33.121094,0.9125633,1.4E-45,2.0294318,1.4E-45,48.9375,1.4E-45,0.76082444,-9.764618,1.9369628,-10.667969,47.314453,-33.121094,0.7491191,-9.765789,1.9477097,-10.5,47.1875,-33.0,0.667397,-9.888372,1.7842655,-12.25,45.6875,-34.75,0.2451663,9.888372,0.2451663,12.25,3.25,34.75,CLASSIFIED/IDLE/STANDING
0.74464965,9.755789,1.9843144,10.808105,47.101562,33.0459,0.8580819,1.4E-45,2.0430522,1.4E-45,48.4375,1.4E-45,0.74464965,-9.755789,1.9843144,-10.808105,47.101562,-33.0459,0.7354988,-9.765789,2.002191,-10.75,47.1875,-33.0,0.667397,-9.874752,1.8523673,-12.4375,44.6875,-34.75,0.19068485,9.874752,0.19068491,12.4375,3.75,34.75,CLASSIFIED/IDLE/STANDING
0.7507154,9.752919,2.0213466,10.784668,47.376953,33.754883,0.9670447,1.4E-45,2.1656353,1.4E-45,48.6875,1.4E-45,0.7507154,-9.752919,2.0213466,-10.784668,47.376953,-33.754883,0.7354988,-9.765789,2.0158114,-10.75,47.4375,-33.75,0.5720546,-9.888372,1.8932283,-12.6875,45.9375,-35.25,0.3949901,9.888372,0.27240705,12.6875,2.75,35.25,CLASSIFIED/IDLE/STANDING
0.74582064,9.733434,2.0241122,10.866699,47.09375,33.809082,0.8036005,1.4E-45,2.083913,1.4E-45,49.1875,1.4E-45,0.74582064,-9.733434,2.0241122,-10.866699,47.09375,-33.809082,0.7354988,-9.724928,2.0294318,-11.0,47.1875,-33.75,0.7354988,-9.820271,2.002191,-12.4375,44.9375,-35.5,0.068101704,9.820271,0.08172202,12.4375,4.25,35.5,CLASSIFIED/IDLE/STANDING
2.406015,9.703218,1.7554287,28.080078,31.072266,0.72998047,1.4E-45,1.4E-45,1.9340894,29.6875,32.4375,2.1875,-2.406015,-9.703218,1.7554287,28.080078,31.072266,-0.72998047,-2.4244218,-9.711308,1.7706453,28.1875,31.1875,-0.75,-2.6832085,-9.820271,1.56634,26.6875,29.6875,-2.9375,2.6832085,9.820271,0.36774945,3.0,2.75,5.125,CLASSIFIED/IDLE/STANDING
2.3656847,9.7105665,1.8040566,27.589844,31.232422,1.0361328,1.4E-45,1.4E-45,1.9749504,29.6875,32.6875,1.0,-2.3656847,-9.7105665,1.8040566,27.589844,31.232422,-1.0361328,-2.3971813,-9.697687,1.7978859,27.6875,31.1875,-1.0,-2.465283,-9.861132,1.7161638,25.9375,29.6875,-2.9375,2.465283,9.861132,0.25878668,3.75,3.0,3.9375,CLASSIFIED/IDLE/STANDING
2.3171616,9.705991,1.807781,27.796875,31.1875,1.3862305,1.4E-45,1.4E-45,1.9068487,29.9375,32.9375,0.25,-2.3171616,-9.705991,1.807781,27.796875,31.1875,-1.3862305,-2.3018389,-9.697687,1.7978859,27.6875,31.1875,-1.5,-2.6014864,-9.861132,1.7706453,26.1875,29.9375,-3.1875,2.6014864,9.861132,0.13620341,3.75,3.0,3.4375,CLASSIFIED/IDLE/STANDING
2.210646,9.751317,1.8377886,27.38086,31.341797,1.4389648,1.4E-45,1.4E-45,1.9749504,29.1875,33.6875,1.4E-45,-2.210646,-9.751317,1.8377886,27.38086,31.341797,-1.4389648,-2.2201166,-9.738548,1.8523673,27.4375,31.4375,-1.5,-2.4789033,-9.861132,1.6753027,25.9375,28.6875,-3.9375,2.4789033,9.861132,0.2996477,3.25,5.0,3.9375,CLASSIFIED/IDLE/STANDING
2.1868107,9.757912,1.8308718,27.097656,31.791016,1.4995117,1.4E-45,1.4E-45,2.1111538,28.6875,33.4375,0.25,-2.1868107,-9.757912,1.8308718,27.097656,31.791016,-1.4995117,-2.2201166,-9.765789,1.8659877,27.1875,31.6875,-1.5,-2.4380422,-10.038197,1.5935807,25.1875,30.4375,-3.9375,2.4380422,10.038197,0.5175731,3.5,3.0,4.1875,CLASSIFIED/IDLE/STANDING
2.2653391,9.74334,1.7986314,27.259766,31.324219,1.152832,1.4E-45,1.4E-45,1.879608,28.4375,32.9375,0.5,-2.2653391,-9.74334,1.7986314,27.259766,31.324219,-1.152832,-2.2473574,-9.752169,1.8251266,27.1875,31.1875,-1.25,-2.465283,-9.861132,1.6344417,26.1875,29.6875,-3.4375,2.465283,9.861132,0.2451663,2.25,3.25,3.9375,CLASSIFIED/IDLE/STANDING
2.3306746,9.738015,1.7863951,27.658203,31.363281,1.1352539,1.4E-45,1.4E-45,1.9340894,29.6875,32.6875,1.0,-2.3306746,-9.738015,1.7863951,27.658203,31.363281,-1.1352539,-2.315459,-9.752169,1.7842655,27.6875,31.4375,-1.25,-2.547005,-9.861132,1.607201,25.9375,29.9375,-2.9375,2.547005,9.861132,0.32688844,3.75,2.75,3.9375,CLASSIFIED/IDLE/STANDING
2.3893077,9.69173,1.8069293,27.845703,31.039062,1.1625977,1.4E-45,1.4E-45,1.9749504,29.9375,32.4375,0.25,-2.3893077,-9.69173,1.8069293,27.845703,31.039062,-1.1625977,-2.4244218,-9.697687,1.7978859,27.9375,31.1875,-1.25,-2.6014864,-9.861132,1.7706453,26.1875,29.6875,-2.9375,2.6014864,9.861132,0.20430517,3.75,2.75,3.1875,CLASSIFIED/IDLE/STANDING
2.224054,9.739719,1.8252335,27.626953,31.521484,1.4311523,1.4E-45,1.4E-45,1.9749504,29.1875,33.6875,1.4E-45,-2.224054,-9.739719,1.8252335,27.626953,31.521484,-1.4311523,-2.2201166,-9.738548,1.8115063,27.6875,31.4375,-1.5,-2.4380422,-9.861132,1.7434045,26.1875,29.9375,-3.1875,2.4380422,9.861132,0.23154593,3.0,3.75,3.1875,CLASSIFIED/IDLE/STANDING
2.2116032,9.73759,1.8421514,27.173828,31.40039,1.6137695,1.4E-45,1.4E-45,2.1111538,29.1875,33.1875,1.4E-45,-2.2116032,-9.73759,1.8421514,27.173828,31.40039,-1.6137695,-2.233737,-9.724928,1.8659877,27.1875,31.6875,-1.5,-2.4789033,-10.038197,1.5935807,25.9375,28.6875,-3.9375,2.4789033,10.038197,0.5175731,3.25,4.5,3.9375,CLASSIFIED/IDLE/STANDING
2.2284164,9.752168,1.8112936,27.24414,31.701172,1.1210938,1.4E-45,1.4E-45,1.9068487,28.6875,33.4375,0.5,-2.2284164,-9.752168,1.8112936,27.24414,31.701172,-1.1210938,-2.2473574,-9.752169,1.8251266,27.1875,31.6875,-1.0,-2.465283,-9.861132,1.6480621,25.1875,30.1875,-3.1875,2.465283,9.861132,0.25878656,3.5,3.25,3.6875,CLASSIFIED/IDLE/STANDING
2.2706614,9.75057,1.815657,27.40625,31.355469,1.440918,1.4E-45,1.4E-45,1.879608,29.1875,32.9375,0.5,-2.2706614,-9.75057,1.815657,27.40625,31.355469,-1.440918,-2.2473574,-9.738548,1.8523673,27.4375,31.4375,-1.5,-2.4516625,-9.847511,1.6344417,26.1875,29.6875,-3.4375,2.4516625,9.847511,0.2451663,3.0,3.25,3.9375,CLASSIFIED/IDLE/STANDING
2.5399835,9.632566,1.2022085,23.248047,23.447266,14.473633,1.4E-45,1.4E-45,1.4E-45,24.625,25.1875,16.75,-2.5399835,-9.632566,-1.2022085,23.248047,23.447266,14.473633,-2.547005,-9.629586,-1.2122109,23.375,23.4375,14.5,-2.8330324,-9.752169,-1.3756552,21.375,21.6875,12.8125,2.8330324,9.752169,1.3756552,3.25,3.5,3.9375,CLASSIFIED/IDLE/STANDING
2.3716433,9.690772,1.0400411,23.451172,24.355469,14.070801,1.4E-45,1.4E-45,1.4E-45,24.875,25.6875,17.0,-2.3716433,-9.690772,-1.0400411,23.451172,24.355469,14.070801,-2.3971813,-9.697687,-1.0760075,23.375,24.4375,14.0625,-2.4516625,-9.861132,-1.1577295,22.125,22.6875,11.0625,2.4516625,9.861132,1.1577295,2.75,3.0,5.9375,CLASSIFIED/IDLE/STANDING
2.2958796,9.716733,1.0678135,23.171875,23.919922,14.116211,1.4E-45,1.4E-45,1.4E-45,25.125,26.1875,18.6875,-2.2958796,-9.716733,-1.0678135,23.171875,23.919922,14.116211,-2.3290794,-9.724928,-0.9125633,23.375,23.9375,13.8125,-2.6151068,-9.874752,-1.6616824,20.625,22.4375,11.3125,2.6151068,9.874752,1.6616824,4.5,3.75,7.375,CLASSIFIED/IDLE/STANDING
2.3668551,9.622986,1.3960872,21.613281,23.11914,18.506348,1.4E-45,1.4E-45,1.4E-45,23.625,24.4375,20.625,-2.3668551,-9.622986,-1.3960872,21.613281,23.11914,18.506348,-2.3971813,-9.629586,-1.3620348,21.625,23.1875,18.4375,-2.5742457,-9.738548,-1.7434045,20.375,21.6875,15.5,2.5742457,9.738548,1.7434045,3.25,2.75,5.125,CLASSIFIED/IDLE/STANDING
2.3973942,9.621819,1.3459677,21.765625,23.08789,17.412598,1.4E-45,1.4E-45,1.4E-45,23.375,24.9375,20.375,-2.3973942,-9.621819,-1.3459677,21.765625,23.08789,17.412598,-2.4108016,-9.615966,-1.3484144,21.625,22.9375,17.4375,-2.587866,-9.779409,-1.4982382,20.375,21.4375,14.75,2.587866,9.779409,1.4982382,3.0,3.5,5.625,CLASSIFIED/IDLE/STANDING
2.4764562,9.64363,1.1231469,23.832031,23.384766,13.746582,1.4E-45,1.4E-45,1.4E-45,28.375,25.1875,17.4375,-2.4764562,-9.64363,-1.1231469,23.832031,23.384766,13.746582,-2.4789033,-9.629586,-1.2394516,22.875,23.4375,15.25,-2.7513103,-9.874752,-1.4028958,20.625,21.1875,6.9375,2.7513103,9.874752,1.4028958,7.75,4.0,10.5,CLASSIFIED/IDLE/STANDING
2.2567215,9.661083,1.3224504,21.833984,22.96289,16.745117,1.4E-45,1.4E-45,1.4E-45,25.625,25.4375,20.375,-2.2567215,-9.661083,-1.3224504,21.833984,22.96289,16.745117,-2.2473574,-9.656827,-1.3620348,21.375,22.9375,17.6875,-2.587866,-9.847511,-1.6208214,19.125,21.4375,11.0625,2.587866,9.847511,1.6208214,6.5,4.0,9.3125,CLASSIFIED/IDLE/STANDING
2.4327216,9.64799,1.1450664,23.404297,24.123047,15.037598,1.4E-45,1.4E-45,1.4E-45,24.875,25.6875,17.0,-2.4327216,-9.64799,-1.1450664,23.404297,24.123047,15.037598,-2.4108016,-9.643207,-1.1441092,23.375,24.1875,15.0,-2.6151068,-9.752169,-1.3075534,21.875,22.6875,13.0625,2.6151068,9.752169,1.3075534,3.0,3.0,3.9375,CLASSIFIED/IDLE/STANDING
2.3297188,9.740994,0.9424658,23.550781,24.21875,12.905273,1.4E-45,1.4E-45,1.4E-45,25.125,26.1875,15.0,-2.3297188,-9.740994,-0.9424658,23.550781,24.21875,12.905273,-2.3426998,-9.724928,-0.9125633,23.625,24.1875,12.8125,-2.4108016,-9.861132,-1.1441092,22.125,22.6875,11.0625,2.4108016,9.861132,1.1441092,3.0,3.5,3.9375,CLASSIFIED/IDLE/STANDING
2.3356764,9.652047,1.328622,22.019531,23.283203,16.63086,1.4E-45,1.4E-45,1.4E-45,24.875,24.9375,19.9375,-2.3356764,-9.652047,-1.328622,22.019531,23.283203,16.63086,-2.3971813,-9.629586,-1.3892754,21.875,23.4375,17.0,-2.6151068,-9.874752,-1.7434045,20.375,21.6875,13.3125,2.6151068,9.874752,1.7434045,4.5,3.25,6.625,CLASSIFIED/IDLE/STANDING
2.3369548,9.628841,1.3226628,21.876953,23.392578,18.487793,1.4E-45,1.4E-45,1.4E-45,23.625,24.6875,20.625,-2.3369548,-9.628841,-1.3226628,21.876953,23.392578,18.487793,-2.383561,-9.629586,-1.3484144,21.875,23.4375,18.6875,-2.4925237,-9.779409,-1.484618,20.625,22.1875,15.75,2.4925237,9.779409,1.484618,3.0,2.5,4.875,CLASSIFIED/IDLE/STANDING
2.4734774,9.606604,1.3602257,21.927734,22.90039,16.437012,1.4E-45,1.4E-45,1.4E-45,23.625,24.9375,18.6875,-2.4734774,-9.606604,-1.3602257,21.927734,22.90039,16.437012,-2.465283,-9.615966,-1.3484144,21.875,22.9375,16.25,-2.6014864,-9.697687,-1.4982382,20.375,21.1875,14.0625,2.6014864,9.697687,1.4982382,3.25,3.75,4.625,CLASSIFIED/IDLE/STANDING
2.3940957,9.674599,1.0767529,24.095703,23.439453,13.39502,1.4E-45,1.4E-45,1.4E-45,28.375,25.4375,19.1875,-2.3940957,-9.674599,-1.0767529,24.095703,23.439453,13.39502,-2.3971813,-9.670447,-1.0760075,24.125,23.4375,13.8125,-2.7513103,-9.874752,-1.56634,19.625,21.4375,6.9375,2.7513103,9.874752,1.56634,8.75,4.0,12.25,CLASSIFIED/IDLE/STANDING
0.21877708,10.011914,0.61898106,11.166016,31.080078,15.593262,0.8036005,1.4E-45,4.5491962,12.25,32.4375,17.25,0.21877708,-10.011914,0.61898106,11.166016,31.080078,15.593262,0.17706452,-9.997335,0.54481393,11.25,31.1875,15.5625,-0.20430522,-10.61025,0.313268,10.0,29.1875,14.0625,1.0079057,10.61025,4.235928,2.25,3.25,3.1875,CLASSIFIED/IDLE/STANDING
0.39584157,10.000322,0.4372346,10.283203,31.189453,16.496094,0.5992953,1.4E-45,0.54481393,11.75,32.1875,18.25,0.39584157,-10.000322,0.4372346,10.283203,31.189453,16.496094,0.38136974,-10.010956,0.43585113,10.25,31.1875,16.5625,0.12258313,-10.119919,0.2860273,9.0,29.6875,14.8125,0.4767122,10.119919,0.25878662,2.75,2.5,3.4375,CLASSIFIED/IDLE/STANDING
0.49969646,9.967009,0.32848424,10.370117,31.361328,16.004883,0.84446156,1.4E-45,0.92618364,13.9375,32.9375,19.5,0.49969646,-9.967009,0.32848424,10.370117,31.361328,16.004883,0.51757324,-10.010956,0.29964766,10.0,31.4375,16.3125,0.027240695,-10.228881,-0.08172209,7.75,29.1875,11.625,0.81722087,10.228881,1.0079057,6.1875,3.75,7.875,CLASSIFIED/IDLE/STANDING
